state,time,commodity,country,total_import_values
Virginia,2015,314 Textile Mill Products,World Total,"875,222,571"
Virginia,2015,315 Apparel & Accessories,World Total,"1,132,901,515"
Virginia,2015,316 Leather & Allied Products,World Total,"220,639,525"
Virginia,2015,321 Wood Products,World Total,"451,020,021"
Virginia,2015,322 Paper,World Total,"491,518,682"
Virginia,2015,"323 Printed Matter And Related Products, Nesoi",World Total,"116,158,831"
Virginia,2015,324 Petroleum & Coal Products,World Total,"115,271,999"
Virginia,2015,325 Chemicals,World Total,"3,814,804,581"
Virginia,2015,326 Plastics & Rubber Products,World Total,"659,165,989"
Virginia,2015,327 Nonmetallic Mineral Products,World Total,"469,877,596"
Virginia,2015,331 Primary Metal Mfg,World Total,"531,493,718"
Virginia,2015,"332 Fabricated Metal Products, Nesoi",World Total,"1,051,145,792"
Virginia,2015,"333 Machinery, Except Electrical",World Total,"2,368,118,866"
Virginia,2015,334 Computer & Electronic Products,World Total,"2,808,824,678"
Virginia,2015,"335 Electrical Equipment, Appliances & Components",World Total,"1,315,939,217"
Virginia,2015,336 Transportation Equipment,World Total,"3,021,801,457"
Virginia,2015,337 Furniture & Fixtures,World Total,"1,086,567,220"
Virginia,2015,339 Miscellaneous Manufactured Commodities,World Total,"1,139,431,418"
Virginia,2015,910 Waste And Scrap,World Total,"8,379,119"
Virginia,2015,930 Used Or Second-hand Merchandise,World Total,"34,416,500"
Virginia,2015,980 Goods Returned (exports For Canada Only),World Total,"663,477,023"
Virginia,2015,990 Other Special Classification Provisions,World Total,"66,323,592"
Virginia,2016,111 Agricultural Products,World Total,"848,329,812"
Virginia,2016,112 Livestock & Livestock Products,World Total,"9,112,194"
Virginia,2016,"113 Forestry Products, Nesoi",World Total,"130,945,893"
Virginia,2016,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"405,298,419"
Virginia,2016,211 Oil & Gas,World Total,"8,499,078"
Virginia,2016,212 Minerals & Ores,World Total,"54,642,551"
Virginia,2016,311 Food & Kindred Products,World Total,"724,156,716"
Virginia,2016,312 Beverages & Tobacco Products,World Total,"308,631,515"
Virginia,2016,313 Textiles & Fabrics,World Total,"154,795,871"
Virginia,2016,314 Textile Mill Products,World Total,"900,803,591"
Virginia,2016,315 Apparel & Accessories,World Total,"1,299,772,538"
Virginia,2016,316 Leather & Allied Products,World Total,"211,519,049"
Virginia,2016,321 Wood Products,World Total,"475,814,911"
Virginia,2016,322 Paper,World Total,"456,880,060"
Virginia,2016,"323 Printed Matter And Related Products, Nesoi",World Total,"126,992,496"
Virginia,2016,324 Petroleum & Coal Products,World Total,"176,289,995"
Virginia,2016,325 Chemicals,World Total,"3,477,010,540"
Virginia,2016,326 Plastics & Rubber Products,World Total,"756,167,681"
Virginia,2016,327 Nonmetallic Mineral Products,World Total,"477,456,434"
Virginia,2016,331 Primary Metal Mfg,World Total,"477,933,651"
Virginia,2016,"332 Fabricated Metal Products, Nesoi",World Total,"1,085,792,093"
Virginia,2016,"333 Machinery, Except Electrical",World Total,"2,448,470,198"
Virginia,2016,334 Computer & Electronic Products,World Total,"2,473,984,686"
Virginia,2016,"335 Electrical Equipment, Appliances & Components",World Total,"1,554,535,563"
Virginia,2016,336 Transportation Equipment,World Total,"3,362,631,538"
Virginia,2016,337 Furniture & Fixtures,World Total,"1,169,512,496"
Virginia,2016,339 Miscellaneous Manufactured Commodities,World Total,"1,460,516,976"
Virginia,2016,910 Waste And Scrap,World Total,"9,296,225"
Virginia,2016,930 Used Or Second-hand Merchandise,World Total,"50,158,281"
Virginia,2016,980 Goods Returned (exports For Canada Only),World Total,"633,608,430"
Virginia,2016,990 Other Special Classification Provisions,World Total,"141,242,943"
Virginia,2017,111 Agricultural Products,World Total,"940,506,011"
Virginia,2017,112 Livestock & Livestock Products,World Total,"14,835,426"
Virginia,2017,"113 Forestry Products, Nesoi",World Total,"230,551,671"
Virginia,2017,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"465,808,689"
Virginia,2017,211 Oil & Gas,World Total,"19,074,275"
Virginia,2017,212 Minerals & Ores,World Total,"47,790,756"
Virginia,2017,311 Food & Kindred Products,World Total,"783,470,820"
Virginia,2017,312 Beverages & Tobacco Products,World Total,"321,162,616"
Virginia,2017,313 Textiles & Fabrics,World Total,"151,040,135"
Virginia,2017,314 Textile Mill Products,World Total,"904,057,483"
Virginia,2017,315 Apparel & Accessories,World Total,"1,005,817,885"
Virginia,2017,316 Leather & Allied Products,World Total,"225,755,362"
Virginia,2017,321 Wood Products,World Total,"468,033,546"
Virginia,2017,322 Paper,World Total,"469,291,587"
Virginia,2017,"323 Printed Matter And Related Products, Nesoi",World Total,"121,650,041"
Virginia,2017,324 Petroleum & Coal Products,World Total,"94,872,094"
Virginia,2017,325 Chemicals,World Total,"3,925,365,073"
Virginia,2017,326 Plastics & Rubber Products,World Total,"851,513,403"
Virginia,2017,327 Nonmetallic Mineral Products,World Total,"511,821,137"
Virginia,2017,331 Primary Metal Mfg,World Total,"598,216,979"
Virginia,2017,"332 Fabricated Metal Products, Nesoi",World Total,"1,131,304,752"
Virginia,2017,"333 Machinery, Except Electrical",World Total,"2,731,073,396"
Virginia,2017,334 Computer & Electronic Products,World Total,"3,214,643,977"
Virginia,2017,"335 Electrical Equipment, Appliances & Components",World Total,"1,778,517,140"
Virginia,2017,336 Transportation Equipment,World Total,"4,365,655,405"
Virginia,2017,337 Furniture & Fixtures,World Total,"1,332,111,985"
Virginia,2017,339 Miscellaneous Manufactured Commodities,World Total,"1,521,119,911"
Virginia,2017,910 Waste And Scrap,World Total,"16,118,514"
Virginia,2017,930 Used Or Second-hand Merchandise,World Total,"41,152,029"
Virginia,2017,980 Goods Returned (exports For Canada Only),World Total,"684,801,395"
Virginia,2017,990 Other Special Classification Provisions,World Total,"110,931,391"
Virginia,2018,111 Agricultural Products,World Total,"730,813,862"
Virginia,2018,112 Livestock & Livestock Products,World Total,"18,194,247"
Virginia,2018,"113 Forestry Products, Nesoi",World Total,"228,465,654"
Virginia,2018,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"389,673,635"
Virginia,2018,211 Oil & Gas,World Total,"10,397,360"
Virginia,2018,212 Minerals & Ores,World Total,"49,854,475"
Virginia,2018,311 Food & Kindred Products,World Total,"783,452,738"
Virginia,2018,312 Beverages & Tobacco Products,World Total,"557,583,120"
Virginia,2018,313 Textiles & Fabrics,World Total,"155,403,557"
Virginia,2018,314 Textile Mill Products,World Total,"1,010,774,144"
Virginia,2018,315 Apparel & Accessories,World Total,"1,163,579,157"
Virginia,2018,316 Leather & Allied Products,World Total,"202,610,491"
Virginia,2018,321 Wood Products,World Total,"494,354,731"
Virginia,2018,322 Paper,World Total,"537,317,901"
Virginia,2018,"323 Printed Matter And Related Products, Nesoi",World Total,"135,309,287"
Virginia,2018,324 Petroleum & Coal Products,World Total,"81,927,520"
Virginia,2018,325 Chemicals,World Total,"4,064,063,328"
Virginia,2018,326 Plastics & Rubber Products,World Total,"961,067,526"
Virginia,2018,327 Nonmetallic Mineral Products,World Total,"563,964,174"
Virginia,2018,331 Primary Metal Mfg,World Total,"641,343,653"
Virginia,2018,"332 Fabricated Metal Products, Nesoi",World Total,"1,190,647,210"
Virginia,2018,"333 Machinery, Except Electrical",World Total,"3,089,322,010"
Virginia,2018,334 Computer & Electronic Products,World Total,"3,796,498,355"
Virginia,2018,"335 Electrical Equipment, Appliances & Components",World Total,"1,782,715,732"
Virginia,2018,336 Transportation Equipment,World Total,"3,086,243,768"
Virginia,2018,337 Furniture & Fixtures,World Total,"1,248,522,474"
Virginia,2018,339 Miscellaneous Manufactured Commodities,World Total,"1,554,221,849"
Virginia,2018,910 Waste And Scrap,World Total,"37,910,094"
Virginia,2018,930 Used Or Second-hand Merchandise,World Total,"77,590,108"
Virginia,2018,980 Goods Returned (exports For Canada Only),World Total,"646,765,152"
Virginia,2018,990 Other Special Classification Provisions,World Total,"174,840,481"
Washington,2014,111 Agricultural Products,World Total,"786,783,797"
Washington,2014,112 Livestock & Livestock Products,World Total,"627,508,400"
Washington,2014,"113 Forestry Products, Nesoi",World Total,"77,843,241"
Washington,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"977,632,797"
Washington,2014,211 Oil & Gas,World Total,"10,523,095,311"
Washington,2014,212 Minerals & Ores,World Total,"50,989,426"
Washington,2014,311 Food & Kindred Products,World Total,"1,398,183,451"
Washington,2014,312 Beverages & Tobacco Products,World Total,"204,353,776"
Washington,2014,313 Textiles & Fabrics,World Total,"99,494,592"
Washington,2014,314 Textile Mill Products,World Total,"375,778,985"
Washington,2014,315 Apparel & Accessories,World Total,"1,805,163,681"
Washington,2014,316 Leather & Allied Products,World Total,"558,463,397"
Washington,2014,321 Wood Products,World Total,"1,046,955,474"
Washington,2014,322 Paper,World Total,"312,634,113"
Washington,2014,"323 Printed Matter And Related Products, Nesoi",World Total,"78,071,496"
Washington,2014,324 Petroleum & Coal Products,World Total,"1,062,648,643"
Washington,2014,325 Chemicals,World Total,"1,514,593,080"
Washington,2014,326 Plastics & Rubber Products,World Total,"634,497,823"
Washington,2014,327 Nonmetallic Mineral Products,World Total,"514,606,743"
Washington,2014,331 Primary Metal Mfg,World Total,"1,125,402,395"
Washington,2014,"332 Fabricated Metal Products, Nesoi",World Total,"1,022,862,174"
Washington,2014,"333 Machinery, Except Electrical",World Total,"2,342,539,292"
Washington,2014,334 Computer & Electronic Products,World Total,"6,502,350,400"
Washington,2014,"335 Electrical Equipment, Appliances & Components",World Total,"1,524,404,025"
Washington,2014,336 Transportation Equipment,World Total,"13,202,769,421"
Washington,2014,337 Furniture & Fixtures,World Total,"747,576,442"
Washington,2014,339 Miscellaneous Manufactured Commodities,World Total,"1,740,116,146"
Washington,2014,910 Waste And Scrap,World Total,"267,744,825"
Washington,2014,930 Used Or Second-hand Merchandise,World Total,"109,219,890"
Washington,2014,980 Goods Returned (exports For Canada Only),World Total,"1,198,071,680"
Washington,2014,990 Other Special Classification Provisions,World Total,"89,974,642"
Washington,2015,111 Agricultural Products,World Total,"924,818,532"
Washington,2015,112 Livestock & Livestock Products,World Total,"522,758,901"
Washington,2015,"113 Forestry Products, Nesoi",World Total,"68,249,876"
Washington,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"902,196,369"
Washington,2015,211 Oil & Gas,World Total,"6,213,462,592"
Washington,2015,212 Minerals & Ores,World Total,"68,010,577"
Washington,2015,311 Food & Kindred Products,World Total,"1,458,605,710"
Washington,2015,312 Beverages & Tobacco Products,World Total,"221,795,421"
Washington,2015,313 Textiles & Fabrics,World Total,"113,817,693"
Washington,2015,314 Textile Mill Products,World Total,"549,197,594"
Washington,2015,315 Apparel & Accessories,World Total,"2,123,510,492"
Washington,2015,316 Leather & Allied Products,World Total,"900,085,714"
Washington,2015,321 Wood Products,World Total,"1,171,125,226"
Washington,2015,322 Paper,World Total,"294,485,667"
Washington,2015,"323 Printed Matter And Related Products, Nesoi",World Total,"78,159,491"
Washington,2015,324 Petroleum & Coal Products,World Total,"898,688,099"
Washington,2015,325 Chemicals,World Total,"1,446,588,710"
Washington,2015,326 Plastics & Rubber Products,World Total,"706,461,780"
Washington,2015,327 Nonmetallic Mineral Products,World Total,"569,684,576"
Washington,2015,331 Primary Metal Mfg,World Total,"1,114,345,784"
Washington,2015,"332 Fabricated Metal Products, Nesoi",World Total,"1,166,605,225"
Washington,2015,"333 Machinery, Except Electrical",World Total,"2,535,683,784"
Washington,2015,334 Computer & Electronic Products,World Total,"6,616,779,673"
Washington,2015,"335 Electrical Equipment, Appliances & Components",World Total,"2,010,897,980"
Washington,2015,336 Transportation Equipment,World Total,"12,740,430,867"
Washington,2015,337 Furniture & Fixtures,World Total,"935,167,931"
Washington,2015,339 Miscellaneous Manufactured Commodities,World Total,"2,400,644,165"
Washington,2015,910 Waste And Scrap,World Total,"156,513,548"
Washington,2015,930 Used Or Second-hand Merchandise,World Total,"223,016,976"
Washington,2015,980 Goods Returned (exports For Canada Only),World Total,"1,883,622,192"
Washington,2015,990 Other Special Classification Provisions,World Total,"120,038,430"
Washington,2016,111 Agricultural Products,World Total,"1,018,405,257"
Washington,2016,112 Livestock & Livestock Products,World Total,"495,985,128"
Washington,2016,"113 Forestry Products, Nesoi",World Total,"53,283,098"
Washington,2016,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"984,929,923"
Washington,2016,211 Oil & Gas,World Total,"5,212,443,770"
Washington,2016,212 Minerals & Ores,World Total,"63,056,836"
Washington,2016,311 Food & Kindred Products,World Total,"1,388,797,356"
Washington,2016,312 Beverages & Tobacco Products,World Total,"277,548,234"
Washington,2016,313 Textiles & Fabrics,World Total,"113,998,732"
Washington,2016,314 Textile Mill Products,World Total,"585,667,833"
Washington,2016,315 Apparel & Accessories,World Total,"2,212,787,137"
Washington,2016,316 Leather & Allied Products,World Total,"1,352,292,453"
Washington,2016,321 Wood Products,World Total,"1,432,702,607"
Washington,2016,322 Paper,World Total,"359,885,815"
Washington,2016,"323 Printed Matter And Related Products, Nesoi",World Total,"70,687,043"
Washington,2016,324 Petroleum & Coal Products,World Total,"813,145,399"
Washington,2016,325 Chemicals,World Total,"1,447,399,549"
Washington,2016,326 Plastics & Rubber Products,World Total,"706,712,024"
Washington,2016,327 Nonmetallic Mineral Products,World Total,"590,368,732"
Washington,2016,331 Primary Metal Mfg,World Total,"1,104,823,823"
Washington,2016,"332 Fabricated Metal Products, Nesoi",World Total,"1,086,162,445"
Washington,2016,"333 Machinery, Except Electrical",World Total,"2,449,984,406"
Washington,2016,334 Computer & Electronic Products,World Total,"6,675,228,184"
Washington,2016,"335 Electrical Equipment, Appliances & Components",World Total,"1,968,522,784"
Washington,2016,336 Transportation Equipment,World Total,"9,102,804,723"
Washington,2016,337 Furniture & Fixtures,World Total,"970,444,393"
Washington,2016,339 Miscellaneous Manufactured Commodities,World Total,"2,012,764,976"
Washington,2016,910 Waste And Scrap,World Total,"144,668,249"
Washington,2016,930 Used Or Second-hand Merchandise,World Total,"196,026,818"
Washington,2016,980 Goods Returned (exports For Canada Only),World Total,"2,031,546,441"
Washington,2016,990 Other Special Classification Provisions,World Total,"55,335,726"
Washington,2017,111 Agricultural Products,World Total,"1,022,592,767"
Washington,2017,112 Livestock & Livestock Products,World Total,"474,598,824"
Washington,2017,"113 Forestry Products, Nesoi",World Total,"50,629,444"
Washington,2017,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"1,153,262,338"
Washington,2017,211 Oil & Gas,World Total,"6,529,479,666"
Washington,2017,212 Minerals & Ores,World Total,"69,243,973"
Washington,2017,311 Food & Kindred Products,World Total,"1,499,137,749"
Washington,2017,312 Beverages & Tobacco Products,World Total,"271,325,672"
Washington,2017,313 Textiles & Fabrics,World Total,"91,890,792"
Washington,2017,314 Textile Mill Products,World Total,"561,372,533"
Washington,2017,315 Apparel & Accessories,World Total,"2,295,575,843"
Washington,2017,316 Leather & Allied Products,World Total,"973,645,927"
Washington,2017,321 Wood Products,World Total,"1,347,144,725"
Washington,2017,322 Paper,World Total,"314,239,662"
Washington,2017,"323 Printed Matter And Related Products, Nesoi",World Total,"76,102,440"
Washington,2017,324 Petroleum & Coal Products,World Total,"994,480,702"
Washington,2017,325 Chemicals,World Total,"1,411,203,519"
Washington,2017,326 Plastics & Rubber Products,World Total,"768,276,961"
Washington,2017,327 Nonmetallic Mineral Products,World Total,"644,470,323"
Washington,2017,331 Primary Metal Mfg,World Total,"1,268,442,304"
Washington,2017,"332 Fabricated Metal Products, Nesoi",World Total,"1,064,845,145"
Washington,2017,"333 Machinery, Except Electrical",World Total,"2,583,028,641"
